 04/19/2022, 70906B, FB24Z, ZMAX FENCE BRACKET, 4.000,EACH,"5.56
" 
 04/20/2022, 71714B, 2412T, 2x4-12' ACQ TREATED HEM, 12.000,PIECE," 182.40
"
 04/30/2022, 76163B, 2416PF,2x4 16' COMB FASCIA PRIMED, 0.500,EACH," 15.00
"
 04/01/2022, 64310A, 248S,2x4-8' KDSPF PREMIUM, 1.000,PIECE,"10.11
"
 04/01/2022, 64360B, 248S,2x4-8' KDSPF PREMIUM, 6.000,PIECE,"60.64
"
 04/01/2022, 64485B, 248S,2x4-8' KDSPF PREMIUM, 2.000,PIECE,"20.21
"
 04/01/2022, 64577B, 248S,2x4-8' KDSPF PREMIUM, 5.000,PIECE,"50.54
"
 04/02/2022, 65064B, 248S,2x4-8' KDSPF PREMIUM, 1.000,PIECE," 7.99
"
 04/02/2022, 65220B, 248S,2x4-8' KDSPF PREMIUM, 2.000,PIECE,"20.21
"
 04/04/2022, 65580B, 248S,2x4-8' KDSPF PREMIUM, 5.000,PIECE,"50.54
"
 04/06/2022, 66557A, 248S,2x4-8' KDSPF PREMIUM, 3.000,PIECE,"30.32
"
 04/06/2022, 66732B, 248S,2x4-8' KDSPF PREMIUM, 1.000,PIECE,"10.11
"
 04/07/2022, 67196A, 248S,2x4-8' KDSPF PREMIUM, 1.000,PIECE,"10.11
"
 04/07/2022, 67196A, 248S,2x4-8' KDSPF PREMIUM, 1.000,PIECE,"10.11
"
 04/08/2022, 67424A, 248S,2x4-8' KDSPF PREMIUM, 8.000,PIECE,"80.86
"
 04/08/2022, 67463B, 248S,2x4-8' KDSPF PREMIUM, 2.000,PIECE,"20.21
"
 04/08/2022, 67534B, 248S,2x4-8' KDSPF PREMIUM, 1.000,PIECE,"10.11
"
 04/09/2022, 68025B, 248S,2x4-8' KDSPF PREMIUM, 3.000,PIECE,"30.32
"
 04/09/2022, 68032A, 248S,2x4-8' KDSPF PREMIUM,17.000,PIECE," 171.82
"
 04/11/2022, 68250B, 248S,2x4-8' KDSPF PREMIUM, 2.000,PIECE,"20.21
"
 04/11/2022, 68253B, 248S,2x4-8' KDSPF PREMIUM, 3.000,PIECE,"30.32
"
 04/11/2022, 68454B, 248S,2x4-8' KDSPF PREMIUM, 4.000,PIECE,"40.43
"
 04/11/2022, 68525B, 248S,2x4-8' KDSPF PREMIUM, 4.000,PIECE,"40.43
"
 04/11/2022, 68575B, 248S,2x4-8' KDSPF PREMIUM, 8.000,PIECE,"80.86
"
 04/11/2022, 68779B, 248S,2x4-8' KDSPF PREMIUM, 1.000,PIECE,"10.11
"
 04/11/2022, 68779B, 248S,2x4-8' KDSPF PREMIUM, 1.000- PIECE,"10.11-
"
 04/12/2022, 68861B, 248S,2x4-8' KDSPF PREMIUM,15.000,PIECE," 151.61
"
 04/12/2022, 68970B, 248S,2x4-8' KDSPF PREMIUM, 3.000,PIECE,"30.32
"
 04/12/2022, 69185B, 248S,2x4-8' KDSPF PREMIUM,30.000,PIECE," 303.21
"
 04/12/2022, 69222B, 248S,2x4-8' KDSPF PREMIUM, 2.000,PIECE,"20.21
"
 04/13/2022, 69361B, 248S,2x4-8' KDSPF PREMIUM,25.000,PIECE," 252.68
"
 04/13/2022, 69374B, 248S,2x4-8' KDSPF PREMIUM, 5.000,PIECE,"50.54
"
 04/13/2022, 69396B, 248S,2x4-8' KDSPF PREMIUM, 8.000,PIECE,"80.86
"
 04/13/2022, 69513B, 248S,2x4-8' KDSPF PREMIUM, 4.000,PIECE,"40.43
"
 04/13/2022, 69571B, 248S,2x4-8' KDSPF PREMIUM, 7.000- PIECE,"70.75-
"
 04/13/2022, 69741A, 248S,2x4-8' KDSPF PREMIUM, 3.000,PIECE,"30.32
"
 04/14/2022, 69782A, 248S,2x4-8' KDSPF PREMIUM,10.000,PIECE," 101.07
"
 04/14/2022, 69906B, 248S,2x4-8' KDSPF PREMIUM,20.000,PIECE," 202.14
"
 04/14/2022, 69931B, 248S,2x4-8' KDSPF PREMIUM, 4.000,PIECE,"40.43
"
 04/14/2022, 70078B, 248S,2x4-8' KDSPF PREMIUM, 8.000,PIECE,"80.86
"
 04/14/2022, 70079A, 248S,2x4-8' KDSPF PREMIUM, 4.000,PIECE,"40.43
"
 04/14/2022, 70121B, 248S,2x4-8' KDSPF PREMIUM, 2.000,PIECE,"20.21
"
 04/14/2022, 70229B, 248S,2x4-8' KDSPF PREMIUM, 1.000,PIECE,"10.11
"
 04/14/2022, 70236A, 248S,2x4-8' KDSPF PREMIUM, 2.000,PIECE,"20.21
"
 04/15/2022, 70319B, 248S,2x4-8' KDSPF PREMIUM, 3.000,PIECE,"30.32
"
 04/16/2022, 70430B, 248S,2x4-8' KDSPF PREMIUM, 3.000,PIECE,"30.32
"
 04/16/2022, 70588B, 248S,2x4-8' KDSPF PREMIUM, 1.000,PIECE,"10.11
"
 04/19/2022, 70966B, 248S,2x4-8' KDSPF PREMIUM, 6.000,PIECE,"60.64
"
 04/20/2022, 71349A, 248S,2x4-8' KDSPF PREMIUM, 3.000,PIECE,"30.32
"
 04/20/2022, 71636B, 248S,2x4-8' KDSPF PREMIUM, 2.000,PIECE,"20.21
"
 04/21/2022, 72107B, 248S,2x4-8' KDSPF PREMIUM, 2.000,PIECE,"20.21
"
 04/21/2022, 72259B, 248S,2x4-8' KDSPF PREMIUM, 1.000,PIECE,"10.11
"
 04/22/2022, 72480B, 248S,2x4-8' KDSPF PREMIUM, 1.000,PIECE,"10.11
"
 04/22/2022, 72742A, 248S,2x4-8' KDSPF PREMIUM, 3.000,PIECE,"30.32
"
 04/23/2022, 72940B, 248S,2x4-8' KDSPF PREMIUM,26.000,PIECE," 262.78
"
 04/25/2022, 73406A, 248S,2x4-8' KDSPF PREMIUM, 3.000,PIECE,"30.32
"
 04/25/2022, 73517B, 248S,2x4-8' KDSPF PREMIUM, 3.000,PIECE,"30.32
"
 04/26/2022, 73927A, 248S,2x4-8' KDSPF PREMIUM,10.000,PIECE," 101.07
"
 04/26/2022, 73932B, 248S,2x4-8' KDSPF PREMIUM,10.000,PIECE," 101.07
"
 04/26/2022, 74342B, 248S,2x4-8' KDSPF PREMIUM, 2.000- PIECE,"20.21-
"
 04/27/2022, 74574A, 248S,2x4-8' KDSPF PREMIUM, 4.000,PIECE,"40.43
"
 04/27/2022, 74740B, 248S,2x4-8' KDSPF PREMIUM, 8.000,PIECE,"80.86
"
 04/27/2022, 74786B, 248S,2x4-8' KDSPF PREMIUM, 2.000,PIECE,"20.21
"
 04/28/2022, 75084A, 248S,2x4-8' KDSPF PREMIUM,10.000,PIECE," 101.07
"
 04/30/2022, 76258A, 248S,2x4-8' KDSPF PREMIUM, 3.000,PIECE,"30.32
"
 04/01/2022, 64310A, 248T,2x4-8' ACQ TREATED HEM, 1.000,PIECE,"10.13
"
 04/09/2022, 67996B, 248T,2x4-8' ACQ TREATED HEM, 1.000,PIECE,"10.13
"
 04/09/2022, 68004A, 248T,2x4-8' ACQ TREATED HEM, 2.000,PIECE,"20.27
"
 04/11/2022, 68417A, 248T,2x4-8' ACQ TREATED HEM, 4.000- PIECE,"40.53-
"
 04/11/2022, 68419A, 248T,2x4-8' ACQ TREATED HEM, 1.000- PIECE,"10.13-
"
 04/11/2022, 68421A, 248T,2x4-8' ACQ TREATED HEM, 4.000,PIECE,"40.53
"
 04/12/2022, 69185B, 248T,2x4-8' ACQ TREATED HEM,20.000,PIECE," 202.66
"
 04/12/2022, 69222B, 248T,2x4-8' ACQ TREATED HEM, 1.000,PIECE,"10.13
"
 04/14/2022, 69956B, 248T,2x4-8' ACQ TREATED HEM, 2.000,PIECE,"20.27
"
 04/16/2022, 70439B, 248T,2x4-8' ACQ TREATED HEM, 2.000,PIECE,"20.27
"
 04/16/2022, 70550B, 248T,2x4-8' ACQ TREATED HEM, 1.000,PIECE,"10.13
"
 04/16/2022, 70582A, 248T,2x4-8' ACQ TREATED HEM,12.000,PIECE," 121.60
"
 04/16/2022, 70638B, 248T,2x4-8' ACQ TREATED HEM, 6.000,PIECE,"60.80
"
 04/19/2022, 71215B, 248T,2x4-8' ACQ TREATED HEM, 1.000,PIECE,"10.13
"
 04/20/2022, 71676A, 248T,2x4-8' ACQ TREATED HEM, 1.000,PIECE,"10.13
"
 04/20/2022, 71714B, 248T,2x4-8' ACQ TREATED HEM,20.000,PIECE," 202.66
"
 04/20/2022, 71872B, 248T,2x4-8' ACQ TREATED HEM, 3.000,PIECE,"30.40
"
 04/22/2022, 72455A, 248T,2x4-8' ACQ TREATED HEM, 4.000,PIECE,"40.53
"
 04/22/2022, 72829B, 248T,2x4-8' ACQ TREATED HEM, 4.000,PIECE,"40.53
"
 04/23/2022, 73107B, 248T,2x4-8' ACQ TREATED HEM, 2.000,PIECE,"20.27
"
 04/23/2022, 73215B, 248T,2x4-8' ACQ TREATED HEM, 2.000,PIECE,"20.27
"
 04/25/2022, 73713A, 248T,2x4-8' ACQ TREATED HEM, 1.000,PIECE,"10.13
"
 04/25/2022, 73740B, 248T,2x4-8' ACQ TREATED HEM, 2.000,PIECE,"20.27
"
 04/26/2022, 73993A, 248T,2x4-8' ACQ TREATED HEM, 3.000,PIECE,"30.40
"
 04/26/2022, 74291A, 248T,2x4-8' ACQ TREATED HEM, 6.000,PIECE,"60.80
"
 04/28/2022, 75248B, 248T,2x4-8' ACQ TREATED HEM, 3.000,PIECE,"30.40
"
 04/28/2022, 75447B, 248T,2x4-8' ACQ TREATED HEM, 4.000,PIECE,"40.53
"
 04/29/2022, 75578B, 248T,2x4-8' ACQ TREATED HEM, 3.000,PIECE,"30.40
"
 04/29/2022, 75589B, 248T,2x4-8' ACQ TREATED HEM, 4.000,PIECE,"40.53
"
 04/04/2022, 65567B, 2610S, 2x6-10'KDSPF 2BTR PREMIUM,1.000,PIECE,"24.70
"
 04/08/2022, 67533A, 2610S, 2x6-10'KDSPF 2BTR PREMIUM,1.000,PIECE,"24.70
"
 04/14/2022, 69782A, 2610S, 2x6-10'KDSPF 2BTR PREMIUM,6.000,PIECE," 148.20
"
 04/16/2022, 70337B, 2610S, 2x6-10'KDSPF 2BTR PREMIUM,3.000,PIECE,"74.10
"
 04/18/2022, 70739B, 2610S, 2x6-10'KDSPF 2BTR PREMIUM,2.000,PIECE,"49.40
"
 04/20/2022, 71459B, 2610S, 2x6-10'KDSPF 2BTR PREMIUM,2.000,PIECE,"49.40
"
 04/23/2022, 73068B, 2610S, 2x6-10'KDSPF 2BTR PREMIUM,4.000,PIECE,"98.80
"
 04/27/2022, 74521A, 2610S, 2x6-10'KDSPF 2BTR PREMIUM, 10.000,PIECE," 247.00
"
 04/27/2022, 74813B, 2610S, 2x6-10'KDSPF 2BTR PREMIUM,1.500,PIECE,"37.05
"
 04/20/2022, 71827B, 2612S, 2x6-12'KDSPF 2BTR PREMIUM,2.000,PIECE,"50.40
"
 04/28/2022, 75196B, 2612S, 2x6-12'KDSPF 2BTR PREMIUM,6.000,PIECE," 151.20
"
 04/01/2022, 64723A, 2612T, 2x6-12' ACQ TREATED HEM,1.000,PIECE,"22.84
"
 04/16/2022, 70713B, 2612T, 2x6-12' ACQ TREATED HEM, 13.000,PIECE," 296.87
"
 04/26/2022, 74291A, 2612T, 2x6-12' ACQ TREATED HEM,4.000,PIECE,"91.34
"
 04/09/2022, 67956B, 2616PF,2x6 16' COMB FASCIA PRIMED, 0.500,EACH," 21.50
"
 04/13/2022, 69309A, 2616PF,2x6 16' COMB FASCIA PRIMED, 1.000,EACH," 42.99
"
 04/14/2022, 69944B, 2616PF,2x6 16' COMB FASCIA PRIMED, 2.000,EACH," 85.98
"
 04/23/2022, 73114A, 2616PF,2x6 16' COMB FASCIA PRIMED, 1.000,EACH," 42.99
"
 04/16/2022, 70713B, 2616T, 2x6-16' ACQ TREATED HEM,2.000,PIECE,"60.90
"
 04/26/2022, 74291A, 2616T, 2x6-16' ACQ TREATED HEM,4.000,PIECE," 121.79
"
 04/01/2022, 64586B, 268S,2x6-8'KDSPF 2BTR PREMIUM, 1.000,PIECE,"17.04
"
 04/01/2022, 64621B, 268S,2x6-8'KDSPF 2BTR PREMIUM, 2.000,PIECE,"34.08
"
 04/01/2022, 64784B, 268S,2x6-8'KDSPF 2BTR PREMIUM, 1.000,PIECE,"17.04
"
 04/02/2022, 64927B, 268S,2x6-8'KDSPF 2BTR PREMIUM, 1.000,PIECE,"17.04
"
 04/13/2022, 69396B, 268S,2x6-8'KDSPF 2BTR PREMIUM, 5.000,PIECE,"85.20
"
 04/13/2022, 69513B, 268S,2x6-8'KDSPF 2BTR PREMIUM, 1.000,PIECE,"17.04
"
 04/13/2022, 69593B, 268S,2x6-8'KDSPF 2BTR PREMIUM, 2.000,PIECE,"34.08
"
 04/14/2022, 70193B, 268S,2x6-8'KDSPF 2BTR PREMIUM, 2.000,PIECE,"34.08
"
 04/16/2022, 70430B, 268S,2x6-8'KDSPF 2BTR PREMIUM, 1.000,PIECE,"17.04
"
 04/21/2022, 71889A, 268S,2x6-8'KDSPF 2BTR PREMIUM, 5.000,PIECE,"85.20
"
 04/21/2022, 72102B, 268S,2x6-8'KDSPF 2BTR PREMIUM, 8.000,PIECE," 136.32
"
 04/27/2022, 74813B, 268S,2x6-8'KDSPF 2BTR PREMIUM, 1.000,PIECE,"17.04
"
 04/29/2022, 75649B, 268S,2x6-8'KDSPF 2BTR PREMIUM, 3.000,PIECE,"51.12
"
 04/01/2022, 64699B, 268T,2x6-8' ACQ TREATED HEM, 3.000- PIECE,"45.67-
"
 04/05/2022, 66259B, 268T,2x6-8' ACQ TREATED HEM, 3.000,PIECE,"45.67
"
 04/08/2022, 67809B, 268T,2x6-8' ACQ TREATED HEM, 2.000,PIECE,"30.45
"
 04/09/2022, 68101B, 268T,2x6-8' ACQ TREATED HEM, 3.000,PIECE,"45.67
"
 04/19/2022, 70804B, 268T,2x6-8' ACQ TREATED HEM, 1.000,PIECE,"15.22
"
 04/22/2022, 72526B, 268T,2x6-8' ACQ TREATED HEM, 4.000,PIECE,"60.90
"
 04/22/2022, 72571A, 268T,2x6-8' ACQ TREATED HEM, 2.000,PIECE,"30.45
"
 04/22/2022, 72726B, 268T,2x6-8' ACQ TREATED HEM, 1.000,PIECE,"15.22
"
 04/23/2022, 73203B, 268T,2x6-8' ACQ TREATED HEM, 3.000,PIECE,"45.67
"
 04/26/2022, 74291A, 268T,2x6-8' ACQ TREATED HEM, 4.000,PIECE,"60.90
"
 04/05/2022, 66023B, 2810S, 2x8-10'KDSPF 2BTR PREMIUM,1.000,PIECE,"31.27
"
 04/06/2022, 66643B, 2810S, 2x8-10'KDSPF 2BTR PREMIUM,4.000,PIECE," 125.07
"
 04/14/2022, 69811B, 2810S, 2x8-10'KDSPF 2BTR PREMIUM,1.000,PIECE,"31.27
"
 04/26/2022, 74291A, 2810T, 2x8-10' ACQ TREATED HEM,5.000,PIECE," 136.67
"
 04/30/2022, 76258A, 2812S, 2x8-12'KDSPF 2BTR PREMIUM,2.000,PIECE,"75.04
"
 04/01/2022, 64379A, 2812T, 2x8-12' ACQ TREATED HEM, 10.000,PIECE," 327.99
"
 04/26/2022, 74291A, 2812T, 2x8-12' ACQ TREATED HEM,1.000,PIECE,"32.80
"
 04/05/2022, 66186B, 2816PF,2x8 16' COMB FASCIA PRIMED, 0.500,EACH," 27.20
"
 04/14/2022, 70069A, 2816PF,2x8 16' COMB FASCIA PRIMED, 1.000,EACH," 54.39
"
 04/23/2022, 72921B, 2816PF,2x8 16' COMB FASCIA PRIMED, 1.500,EACH," 81.59
"
 04/30/2022, 76163B, 2816PF,2x8 16' COMB FASCIA PRIMED, 0.500,EACH," 27.20
"
 04/05/2022, 66023B, 288S,2x8-8'KDSPF 2BTR PREMIUM, 1.000,PIECE,"25.01
"
 04/07/2022, 67196A, 288S,2x8-8'KDSPF 2BTR PREMIUM, 1.000,PIECE,"25.01
"
 04/21/2022, 72102B, 288S,2x8-8'KDSPF 2BTR PREMIUM, 3.000,PIECE,"75.04
"
 04/22/2022, 72544B, 288S,2x8-8'KDSPF 2BTR PREMIUM, 1.000,PIECE,"25.01
"
 04/30/2022, 76258A, 288S,2x8-8'KDSPF 2BTR PREMIUM, 2.000,PIECE,"50.03
"
 04/01/2022, 64342B, 288T,2x8-8' ACQ TREATED HEM, 1.000,PIECE,"21.87
"
 04/01/2022, 64379A, 288T,2x8-8' ACQ TREATED HEM,40.000,PIECE," 874.68
"
 04/01/2022, 64566A, 288T,2x8-8' ACQ TREATED HEM, 3.000,PIECE,"65.60
"
 04/12/2022, 69185B, 288T,2x8-8' ACQ TREATED HEM, 2.000,PIECE,"43.73
"
 04/20/2022, 71463B, 288T,2x8-8' ACQ TREATED HEM, 8.000,PIECE," 174.94
"
 04/09/2022, 68097B, 348CANT, 3/4x3/4-8' CANT STRIP,5.000,EACH," 11.95
"
 04/20/2022, 71662B, 348CANT, 3/4x3/4-8' CANT STRIP,2.000,EACH,"4.78
"
 04/26/2022, 74389B, 348CANT, 3/4x3/4-8' CANT STRIP, 28.000,EACH," 66.92
"
 04/12/2022, 68840B, 38STRIP," 3/8""x2""-8' ACQ TREATED STRIPS", 10.000,EACH," 21.60
"
 04/14/2022, 69889B, 38STRIP," 3/8""x2""-8' ACQ TREATED STRIPS",1.000,EACH,"2.16
"
 04/16/2022, 70631A, 38STRIP," 3/8""x2""-8' ACQ TREATED STRIPS", 28.000,EACH," 60.48
"
 04/21/2022, 72091B, 38STRIP," 3/8""x2""-8' ACQ TREATED STRIPS", 10.000,EACH," 21.60
"
 04/28/2022, 75106A, 38STRIP," 3/8""x2""-8' ACQ TREATED STRIPS", 10.000,EACH," 21.60
"
 04/01/2022, 64379A, 4410TR,F.D. 4x4-10' ACQ TREATED HEM, 5.000,PIECE," 145.00
"
 04/07/2022, 67171B, 4410TR,F.D. 4x4-10' ACQ TREATED HEM, 2.000,PIECE,"58.00
"
 04/11/2022, 68733B, 4410TR,F.D. 4x4-10' ACQ TREATED HEM, 1.000,PIECE,"29.00
"
 04/12/2022, 69185B, 4410TR,F.D. 4x4-10' ACQ TREATED HEM, 1.000,PIECE,"29.00
"
 04/07/2022, 67278B, 4412TR,F.D. 4x4-12' ACQ TREATED HEM,30.000,PIECE," 936.00
"
 04/01/2022, 64360B, 4416T, 4x4-16' DRESSED ACQ TREATED HEM,3.000,EACH,"130.08
"
 04/05/2022, 66190B, 448T,4x4-8' DRESSED ACQ TREATED HEM, 1.000,PIECE,"21.07
"
 04/07/2022, 67307B, 448T,4x4-8' DRESSED ACQ TREATED HEM, 1.000,PIECE,"21.07
"
 04/13/2022, 69476B, 448T,4x4-8' DRESSED ACQ TREATED HEM, 2.000,PIECE,"42.13
"
 04/14/2022, 69980B, 448T,4x4-8' DRESSED ACQ TREATED HEM, 4.000,PIECE,"84.27
"
 04/16/2022, 70582A, 448T,4x4-8' DRESSED ACQ TREATED HEM, 1.000,PIECE,"21.07
"
 04/19/2022, 71215B, 448T,4x4-8' DRESSED ACQ TREATED HEM, 1.000,PIECE,"21.07
"
 04/20/2022, 71463B, 448T,4x4-8' DRESSED ACQ TREATED HEM, 4.000,PIECE,"84.27
"
 04/30/2022, 76258A, 448T,4x4-8' DRESSED ACQ TREATED HEM, 2.000,PIECE,"42.13
"
 04/08/2022, 67815B, 448TF, F.D. 4x4-8' ACQ TREATED HEM,3.000,PIECE,"69.60
"
 04/11/2022, 68733B, 448TF, F.D. 4x4-8' ACQ TREATED HEM,1.000,PIECE,"23.20
"
 04/12/2022, 69185B, 448TF, F.D. 4x4-8' ACQ TREATED HEM,5.000,PIECE," 116.00
"
 04/12/2022, 69220B, 448TF, F.D. 4x4-8' ACQ TREATED HEM,6.000,PIECE," 139.20
"
 04/16/2022, 70431B, 448TF, F.D. 4x4-8' ACQ TREATED HEM,1.000,PIECE,"23.20
"
 04/16/2022, 70621B, 448TF, F.D. 4x4-8' ACQ TREATED HEM,1.000,PIECE,"23.20
"
 04/26/2022, 74322B, 448TF, F.D. 4x4-8' ACQ TREATED HEM,1.000,PIECE,"23.20
"
 04/28/2022, 75191B, 448TF, F.D. 4x4-8' ACQ TREATED HEM,1.000,PIECE,"23.20
"
 04/07/2022, 67278B, 468TPET, 4x6x8' TREATED/ PRECISION END T,120.000,EACH,"3,120.00
"
 04/07/2022, 66920B, 54616T,5/4x6-16' ACQ TREATED HEM DECKI,4.000,PIECE," 115.20
"
 04/16/2022, 70713B, 668T,6x6-8' ACQ TREATED HEM, 3.000,PIECE," 141.48
"
 04/20/2022, 71841A, FGL16, FIBERON 1X6 GOODLIFE," 1,224.000",EACH,"5,373.36
"
 04/28/2022, 75442A, FGL16, FIBERON 1X6 GOODLIFE,96.000- EACH,"421.44-
"
 B, PLYWOOD & SHEET GOODS, T o t a l," 9,298.34
"
 04/04/2022, 65696B, 12G1S," 1/2"" G1S PLYWOOD", 1.000,SHEET,"68.95
"
 04/14/2022, 70181B, 12G1S," 1/2"" G1S PLYWOOD", 2.000,SHEET," 137.90
"
 04/04/2022, 65542A, 12HARDI," 1/2"" 3x5 SMOOTH HARDI BACKER", 1.000,EACH," 24.99
"
 04/29/2022, 75758A, 12HARDI," 1/2"" 3x5 SMOOTH HARDI BACKER", 1.000,EACH," 24.99
"
 04/01/2022, 64562B, 12MEDITE14,"1/2"" MEDITE 1/4 SHT MDF UL", 1.000,EACH," 10.29
"
 04/05/2022, 65818A, 12STD," 1/2"" STANDARD FR PLYWOOD 4X8", 4.000,SHEET," 239.80
"
 04/06/2022, 66370A, 12STD," 1/2"" STANDARD FR PLYWOOD 4X8", 1.000,SHEET,"59.95
"
 04/06/2022, 66571B, 12STD," 1/2"" STANDARD FR PLYWOOD 4X8", 1.000,SHEET,"59.95
"
 04/06/2022, 66661A, 12STD," 1/2"" STANDARD FR PLYWOOD 4X8", 1.000- SHEET,"59.95-
"
 04/07/2022, 67008B, 12STD," 1/2"" STANDARD FR PLYWOOD 4X8", 2.000,SHEET," 119.90
"
 04/13/2022, 69395B, 12STD," 1/2"" STANDARD FR PLYWOOD 4X8", 2.000,SHEET," 119.90
"
 04/13/2022, 69571B, 12STD," 1/2"" STANDARD FR PLYWOOD 4X8", 1.000,SHEET,"59.95
"
 04/13/2022, 69757B, 12STD," 1/2"" STANDARD FR PLYWOOD 4X8", 1.000,SHEET,"59.95
"
 04/14/2022, 69830B, 12STD," 1/2"" STANDARD FR PLYWOOD 4X8", 1.000,SHEET,"59.95
"
 04/20/2022, 71748A, 12STD," 1/2"" STANDARD FR PLYWOOD 4X8", 1.000,SHEET,"59.95
"
 04/20/2022, 71794B, 12STD," 1/2"" STANDARD FR PLYWOOD 4X8", 1.000- SHEET,"59.95-
"
 04/21/2022, 72076B, 12STD," 1/2"" STANDARD FR PLYWOOD 4X8",10.000,SHEET," 599.50
"
 04/23/2022, 73068B, 12STD," 1/2"" STANDARD FR PLYWOOD 4X8", 4.000,SHEET," 239.80
"
 04/28/2022, 75151B, 12STD," 1/2"" STANDARD FR PLYWOOD 4X8", 1.000,SHEET,"59.95
"
 04/28/2022, 75196B, 12STD," 1/2"" STANDARD FR PLYWOOD 4X8", 1.000,SHEET,"59.95
"
 04/05/2022, 65817A, 14G1S," 1/4"" G1S 4x8 PLYWOOD", 0.250,SHEET,"13.17
"
 04/09/2022, 68217B, 14G1S," 1/4"" G1S 4x8 PLYWOOD", 1.000,SHEET,"52.69
"
 04/04/2022, 65744B, 14G1S14," 1/4"" G1S PLY-1/4 SHT", 1.000,EACH," 15.49
"
 04/25/2022, 73743B, 14MAHOGANY,"1/4"" MAHOGANY 4x8 PLYWOOD",6.000,EACH,"179.94
"
 04/09/2022, 67972A, 18MAHOGANY,"1/8"" MAHOGANY PLY 4X8",1.000,EACH," 17.69
"
 04/15/2022, 70319B, 18MAHOGANY,"1/8"" MAHOGANY PLY 4X8",3.000,EACH," 53.07
"
 04/22/2022, 72360B, 18MAHOGANY,"1/8"" MAHOGANY PLY 4X8",2.000,EACH," 35.38
"
 04/01/2022, 64469A, 34FORMPLY," 3/4"" #44 FORMPLY PAPER PAPER FA",2.000- EACH,"189.90-
"
 04/28/2022, 75084A, 34FORMPLY," 3/4"" #44 FORMPLY PAPER PAPER FA",1.000,EACH," 94.95
"
 04/15/2022, 70304B, 34G1S," 3/4"" G1S PLYWOOD", 1.000,SHEET,"85.95
"
 04/07/2022, 67292B, 34G1S14," 3/4"" G1S PLY-1/4 SHT", 2.000,EACH," 48.18
"
 04/09/2022, 68044B, 34MEDITE,"3/4"" 4X8 MEDITE MDF",1.000,EACH," 64.99
"
 04/01/2022, 64673B, 34STD," 3/4"" STANDARD FIR PLYWOOD 4X8",1.000,SHEET,"89.98
"
 04/02/2022, 65070B, 34STD," 3/4"" STANDARD FIR PLYWOOD 4X8",2.000,SHEET," 179.96
"
 04/02/2022, 65086B, 34STD," 3/4"" STANDARD FIR PLYWOOD 4X8",1.000,SHEET,"89.98
"
 04/04/2022, 65343A, 34STD," 3/4"" STANDARD FIR PLYWOOD 4X8",4.000,SHEET," 359.92
"
 04/04/2022, 65738B, 34STD," 3/4"" STANDARD FIR PLYWOOD 4X8",2.000,SHEET," 179.96
"
 04/12/2022, 68861B, 34STD," 3/4"" STANDARD FIR PLYWOOD 4X8",2.000,SHEET," 171.96
"
 04/14/2022, 69948B, 34STD," 3/4"" STANDARD FIR PLYWOOD 4X8", 10.000,SHEET," 859.80
"
 04/14/2022, 70236A, 34STD," 3/4"" STANDARD FIR PLYWOOD 4X8",3.000,SHEET," 257.94
"
 04/22/2022, 72544B, 34STD," 3/4"" STANDARD FIR PLYWOOD 4X8",1.000,SHEET,"85.98
"
 04/25/2022, 73743B, 34STD," 3/4"" STANDARD FIR PLYWOOD 4X8",1.000,SHEET,"85.98
"
 04/26/2022, 74155A, 34STD," 3/4"" STANDARD FIR PLYWOOD 4X8",2.000,SHEET," 171.96
"
 04/27/2022, 74518B, 34STD," 3/4"" STANDARD FIR PLYWOOD 4X8",4.000,SHEET," 343.92
"
 04/01/2022, 64795B, 34STD14," 3/4"" STD 1/4 SHT", 1.000,EACH," 25.49
"
 04/02/2022, 64927B, 34STD14," 3/4"" STD 1/4 SHT", 2.000,EACH," 50.98
"
 04/06/2022, 66391B, 34STD14," 3/4"" STD 1/4 SHT", 2.000,EACH," 50.98
"
 04/14/2022, 70071B, 34STD14," 3/4"" STD 1/4 SHT", 1.000,EACH," 25.49
"
 04/29/2022, 75774B, 34STD14," 3/4"" STD 1/4 SHT", 0.750,EACH," 19.12
"
 04/20/2022, 71676A, 34T," 3/4"" TREATED 4X8 PLYWOOD", 1.000,EACH," 89.95
"
 04/05/2022, 65817A, 38G1S," 3/8"" 4'X8' G1S PLYWOOD", 0.250,SHEET,"14.99
"
 04/13/2022, 69591B, 38G1S14," 3/8"" G1S PLY-1/4 SHT", 1.000,EACH," 16.59
"
 04/04/2022, 65645B, 38STD," 3/8"" STD FIR PLYWOOD 4X8", 1.000,SHEET,"45.98
"
 04/07/2022, 67203B, 38STD," 3/8"" STD FIR PLYWOOD 4X8", 6.000,SHEET," 275.88
"
 04/12/2022, 69179B, 38STD," 3/8"" STD FIR PLYWOOD 4X8", 1.000- SHEET,"45.98-
"
 04/20/2022, 71560B, 38STD," 3/8"" STD FIR PLYWOOD 4X8", 6.000,SHEET," 275.88
"
 04/25/2022, 73316B, 38STD," 3/8"" STD FIR PLYWOOD 4X8", 1.000,SHEET,"45.98
"
 04/27/2022, 74628A, 38STD," 3/8"" STD FIR PLYWOOD 4X8", 4.000,SHEET," 183.92
"
 04/07/2022, 66992B, 38STD14," 3/8"" STD SHEATHING 1/4 SHT", 1.000,EACH," 14.49
"
 04/15/2022, 70306B, 58G1S," 5/8"" 4X8 G1S PLYWOOD", 1.000,SHEET,"68.95
"
